"id_interseccion","nombre","distrito","zona","latitud","longitud","tipo_interseccion","semaforo"
"948","San Isidro_948","San Isidro","Lima Centro","-12.043113","-77.061439","interseccion principal","no"
"949","Rimac_949","Rimac","Lima Centro","-12.218421","-77.116878","interseccion principal","no"
"950","Rimac_950","Rimac","Lima Centro","-11.967277","-77.017848","rotonda","no"
"951","Chorrillos_951","Chorrillos","Lima Sur","-11.960324","-76.904628","cruce","no"
"952","San Miguel_952","San Miguel","Lima Oeste","-11.988122","-77.112886","cruce","si"
"953","Miraflores_953","Miraflores","Lima Sur","-11.9344","-76.857304","cruce","no"
"954","Los Olivos_954","Los Olivos","Lima Norte","-12.047297","-77.055944","rotonda","no"
"955","Surco_955","Surco","Lima Sur","-12.145215","-77.199642","interseccion principal","si"
"956","Rimac_956","Rimac","Lima Centro","-11.891164","-77.144989","rotonda","si"
"957","La Molina_957","La Molina","Lima Este","-12.220291","-77.010206","interseccion principal","si"
"958","Miraflores_958","Miraflores","Lima Sur","-11.989892","-77.155476","interseccion principal","no"
"959","Miraflores_959","Miraflores","Lima Sur","-12.209401","-76.977627","cruce","si"
"960","San Miguel_960","San Miguel","Lima Oeste","-12.085142","-76.859682","cruce","no"
"961","Callao_961","Callao","Lima Oeste","-12.148422","-77.158901","interseccion principal","no"
"962","Comas_962","Comas","Lima Norte","-11.965789","-77.146902","rotonda","no"
"963","San Borja_963","San Borja","Lima Centro","-11.911097","-76.968697","rotonda","si"
"964","Comas_964","Comas","Lima Norte","-12.196762","-76.983578","cruce","no"
"965","Chorrillos_965","Chorrillos","Lima Sur","-11.909852","-77.096087","rotonda","si"
"966","Miraflores_966","Miraflores","Lima Sur","-12.024213","-77.151032","interseccion principal","no"
"967","San Isidro_967","San Isidro","Lima Centro","-11.94087","-77.14591","interseccion principal","si"
"968","San Juan de Lurigancho_968","San Juan de Lurigancho","Lima Este","-11.864798","-76.898125","interseccion principal","si"
"969","San Isidro_969","San Isidro","Lima Centro","-11.965409","-77.187212","interseccion principal","si"
"970","La Molina_970","La Molina","Lima Este","-12.162211","-77.114722","rotonda","si"
"971","San Borja_971","San Borja","Lima Centro","-12.055299","-77.008432","rotonda","no"
"972","San Juan de Lurigancho_972","San Juan de Lurigancho","Lima Este","-12.105257","-76.912998","interseccion principal","si"
"973","Chorrillos_973","Chorrillos","Lima Sur","-12.100355","-77.174044","rotonda","no"
"974","Barranco_974","Barranco","Lima Sur","-11.978258","-77.065607","cruce","no"
"975","Surco_975","Surco","Lima Sur","-12.200221","-77.141254","interseccion principal","no"
"976","Ate_976","Ate","Lima Este","-12.245496","-76.952968","rotonda","si"
"977","Miraflores_977","Miraflores","Lima Sur","-11.90001","-77.124095","cruce","si"
"978","Barranco_978","Barranco","Lima Sur","-11.94462","-76.90112","rotonda","si"
"979","Miraflores_979","Miraflores","Lima Sur","-12.061787","-77.141619","interseccion principal","no"
"980","Barranco_980","Barranco","Lima Sur","-11.86998","-77.144653","cruce","si"
"981","La Molina_981","La Molina","Lima Este","-12.119125","-77.197442","interseccion principal","no"
"982","Miraflores_982","Miraflores","Lima Sur","-12.162741","-76.879871","interseccion principal","no"
"983","Callao_983","Callao","Lima Oeste","-12.163908","-77.034941","interseccion principal","no"
"984","Surco_984","Surco","Lima Sur","-12.118341","-76.950406","cruce","si"
"985","Callao_985","Callao","Lima Oeste","-12.218374","-76.990612","rotonda","no"
"986","Chorrillos_986","Chorrillos","Lima Sur","-12.019581","-77.198747","rotonda","no"
"987","San Miguel_987","San Miguel","Lima Oeste","-12.004725","-77.048464","rotonda","no"
"988","Miraflores_988","Miraflores","Lima Sur","-12.186689","-77.042707","cruce","si"
"989","Callao_989","Callao","Lima Oeste","-12.051581","-76.974833","rotonda","si"
"990","Rimac_990","Rimac","Lima Centro","-12.089","-76.942898","rotonda","si"
"991","Barranco_991","Barranco","Lima Sur","-11.878422","-77.199448","cruce","no"
"992","Surco_992","Surco","Lima Sur","-12.169316","-77.0161","rotonda","si"
"993","Comas_993","Comas","Lima Norte","-12.046919","-77.165639","cruce","no"
"994","San Borja_994","San Borja","Lima Centro","-11.863278","-77.199834","cruce","no"
"995","Ate_995","Ate","Lima Este","-11.855964","-76.866488","interseccion principal","no"
"996","San Juan de Lurigancho_996","San Juan de Lurigancho","Lima Este","-12.224052","-77.009491","interseccion principal","si"
"997","Los Olivos_997","Los Olivos","Lima Norte","-12.063464","-77.102155","cruce","si"
"998","Ate_998","Ate","Lima Este","-12.18976","-77.022801","rotonda","si"
"999","San Juan de Lurigancho_999","San Juan de Lurigancho","Lima Este","-11.854382","-76.857132","rotonda","no"
"1000","Villa El Salvador_1000","Villa El Salvador","Lima Sur","-12.10228","-77.147898","interseccion principal","no"
"1001","San Miguel_1001","San Miguel","Lima Oeste","-12.149002","-77.003014","rotonda","si"
"1002","San Juan de Lurigancho_1002","San Juan de Lurigancho","Lima Este","-11.95415","-77.133897","interseccion principal","si"
"1003","Callao_1003","Callao","Lima Oeste","-12.138642","-76.970017","rotonda","si"
"1004","Barranco_1004","Barranco","Lima Sur","-12.11614","-77.017306","interseccion principal","no"
"1005","San Isidro_1005","San Isidro","Lima Centro","-11.957424","-77.045571","cruce","no"
"1006","Surco_1006","Surco","Lima Sur","-12.112454","-76.979074","rotonda","no"
"1007","San Borja_1007","San Borja","Lima Centro","-11.945015","-76.89878","rotonda","no"
"1008","San Isidro_1008","San Isidro","Lima Centro","-12.160822","-76.880241","interseccion principal","no"
"1009","San Borja_1009","San Borja","Lima Centro","-12.220915","-77.129021","interseccion principal","si"
"1010","San Miguel_1010","San Miguel","Lima Oeste","-12.087103","-77.120703","rotonda","si"
"1011","La Molina_1011","La Molina","Lima Este","-12.021946","-77.043742","interseccion principal","no"
"1012","Surco_1012","Surco","Lima Sur","-12.138229","-77.091895","rotonda","si"
"1013","Chorrillos_1013","Chorrillos","Lima Sur","-12.001117","-77.035981","interseccion principal","si"
"1014","Callao_1014","Callao","Lima Oeste","-11.872852","-76.877257","rotonda","si"
"1015","San Borja_1015","San Borja","Lima Centro","-12.092926","-77.083477","cruce","si"
"1016","Los Olivos_1016","Los Olivos","Lima Norte","-12.169456","-76.867577","cruce","si"
"1017","Rimac_1017","Rimac","Lima Centro","-12.018622","-76.881798","cruce","si"
"1018","Comas_1018","Comas","Lima Norte","-11.974916","-76.973914","cruce","si"
"1019","Chorrillos_1019","Chorrillos","Lima Sur","-12.124333","-77.094925","interseccion principal","no"
"1020","San Isidro_1020","San Isidro","Lima Centro","-11.932528","-77.074421","interseccion principal","si"
"1021","Miraflores_1021","Miraflores","Lima Sur","-11.947175","-76.964346","rotonda","si"
"1022","Chorrillos_1022","Chorrillos","Lima Sur","-12.138068","-77.165176","cruce","si"
"1023","San Juan de Lurigancho_1023","San Juan de Lurigancho","Lima Este","-12.091211","-77.038397","interseccion principal","si"
"1024","Rimac_1024","Rimac","Lima Centro","-11.989732","-76.995622","rotonda","no"
"1025","Los Olivos_1025","Los Olivos","Lima Norte","-12.232663","-76.966361","interseccion principal","si"
"1026","Chorrillos_1026","Chorrillos","Lima Sur","-11.945547","-76.86806","cruce","si"
"1027","La Molina_1027","La Molina","Lima Este","-11.908472","-76.955886","cruce","no"
"1028","Surco_1028","Surco","Lima Sur","-11.915802","-77.164595","interseccion principal","no"
"1029","San Miguel_1029","San Miguel","Lima Oeste","-11.870516","-77.057331","interseccion principal","no"
"1030","Ate_1030","Ate","Lima Este","-12.111047","-77.056215","cruce","no"
"1031","Barranco_1031","Barranco","Lima Sur","-12.166595","-77.162004","cruce","no"
"1032","Ate_1032","Ate","Lima Este","-12.152627","-77.186328","rotonda","no"
"1033","Barranco_1033","Barranco","Lima Sur","-11.8582","-77.076464","interseccion principal","si"
"1034","Ate_1034","Ate","Lima Este","-12.155597","-77.061804","interseccion principal","no"
"1035","San Borja_1035","San Borja","Lima Centro","-12.113917","-77.058796","rotonda","no"
"1036","La Molina_1036","La Molina","Lima Este","-12.032777","-76.926988","rotonda","si"
"1037","Surco_1037","Surco","Lima Sur","-11.921681","-76.902116","cruce","no"
"1038","La Molina_1038","La Molina","Lima Este","-11.899469","-77.004318","rotonda","no"
"1039","Callao_1039","Callao","Lima Oeste","-12.013936","-77.018013","cruce","no"
"1040","San Miguel_1040","San Miguel","Lima Oeste","-12.211821","-77.108353","rotonda","no"
"1041","San Juan de Lurigancho_1041","San Juan de Lurigancho","Lima Este","-12.057816","-76.969731","rotonda","si"
"1042","Comas_1042","Comas","Lima Norte","-12.130927","-77.145606","interseccion principal","no"
"1043","Ate_1043","Ate","Lima Este","-12.217243","-77.165638","cruce","si"
"1044","Miraflores_1044","Miraflores","Lima Sur","-12.165433","-77.075265","interseccion principal","si"
"1045","La Molina_1045","La Molina","Lima Este","-12.045774","-77.166214","rotonda","no"
"1046","San Isidro_1046","San Isidro","Lima Centro","-12.182165","-76.946887","cruce","no"
"1047","Rimac_1047","Rimac","Lima Centro","-11.976347","-77.172356","cruce","si"
"1048","Los Olivos_1048","Los Olivos","Lima Norte","-12.029796","-77.073656","cruce","si"
"1049","San Isidro_1049","San Isidro","Lima Centro","-12.215312","-77.080279","interseccion principal","si"
"1050","Rimac_1050","Rimac","Lima Centro","-12.224303","-76.879641","interseccion principal","si"
"1051","Barranco_1051","Barranco","Lima Sur","-12.159605","-77.098547","rotonda","no"
"1052","Barranco_1052","Barranco","Lima Sur","-11.932975","-76.853651","interseccion principal","si"
"1053","Los Olivos_1053","Los Olivos","Lima Norte","-11.876589","-77.065512","cruce","si"
"1054","Miraflores_1054","Miraflores","Lima Sur","-12.000516","-77.061456","rotonda","no"
"1055","Callao_1055","Callao","Lima Oeste","-12.20855","-77.027237","rotonda","no"
"1056","Ate_1056","Ate","Lima Este","-12.149029","-77.101856","interseccion principal","si"
"1057","Surco_1057","Surco","Lima Sur","-12.144595","-77.186961","cruce","no"
"1058","San Borja_1058","San Borja","Lima Centro","-12.0644","-77.080423","rotonda","no"
"1059","Ate_1059","Ate","Lima Este","-12.188641","-77.036774","rotonda","si"
"1060","San Borja_1060","San Borja","Lima Centro","-11.988556","-76.973752","cruce","si"
"1061","Chorrillos_1061","Chorrillos","Lima Sur","-11.982838","-77.003723","cruce","no"
"1062","Miraflores_1062","Miraflores","Lima Sur","-12.016473","-77.03709","rotonda","no"
"1063","Surco_1063","Surco","Lima Sur","-12.138703","-77.077263","cruce","si"
"1064","Ate_1064","Ate","Lima Este","-11.909981","-76.859822","cruce","si"
"1065","Villa El Salvador_1065","Villa El Salvador","Lima Sur","-11.869163","-76.93624","interseccion principal","no"
"1066","Chorrillos_1066","Chorrillos","Lima Sur","-11.875029","-76.983101","cruce","si"
"1067","Miraflores_1067","Miraflores","Lima Sur","-12.247291","-76.995279","cruce","no"
"1068","Barranco_1068","Barranco","Lima Sur","-12.156636","-77.057714","cruce","si"
"1069","La Molina_1069","La Molina","Lima Este","-12.236043","-77.125586","cruce","no"
"1070","Barranco_1070","Barranco","Lima Sur","-12.173745","-76.983645","cruce","no"
"1071","San Juan de Lurigancho_1071","San Juan de Lurigancho","Lima Este","-12.090868","-76.990795","interseccion principal","no"
"1072","Villa El Salvador_1072","Villa El Salvador","Lima Sur","-12.065466","-77.123558","rotonda","si"
"1073","Los Olivos_1073","Los Olivos","Lima Norte","-11.99485","-77.075114","rotonda","no"
"1074","La Molina_1074","La Molina","Lima Este","-12.187904","-77.160723","cruce","si"
"1075","San Isidro_1075","San Isidro","Lima Centro","-11.857535","-77.076814","interseccion principal","si"
"1076","San Isidro_1076","San Isidro","Lima Centro","-12.004217","-76.948218","cruce","si"
"1077","La Molina_1077","La Molina","Lima Este","-12.073323","-77.055944","cruce","si"
"1078","Villa El Salvador_1078","Villa El Salvador","Lima Sur","-11.946671","-77.08846","interseccion principal","no"
"1079","San Isidro_1079","San Isidro","Lima Centro","-11.999981","-77.032139","cruce","si"
"1080","Barranco_1080","Barranco","Lima Sur","-12.088273","-77.1711","cruce","no"
"1081","Surco_1081","Surco","Lima Sur","-12.057025","-76.924717","interseccion principal","no"
"1082","Surco_1082","Surco","Lima Sur","-12.133877","-77.050559","cruce","si"
"1083","Callao_1083","Callao","Lima Oeste","-12.125861","-77.17825","cruce","si"
"1084","Callao_1084","Callao","Lima Oeste","-12.035601","-77.011426","cruce","no"
"1085","San Borja_1085","San Borja","Lima Centro","-11.966882","-77.161136","rotonda","no"
"1086","San Isidro_1086","San Isidro","Lima Centro","-12.106127","-77.065997","interseccion principal","si"
"1087","Los Olivos_1087","Los Olivos","Lima Norte","-12.237613","-77.125223","interseccion principal","si"
"1088","Surco_1088","Surco","Lima Sur","-12.006974","-76.900023","interseccion principal","si"
"1089","San Borja_1089","San Borja","Lima Centro","-12.16211","-77.119476","cruce","si"
"1090","San Borja_1090","San Borja","Lima Centro","-11.940049","-77.063335","rotonda","no"
"1091","Surco_1091","Surco","Lima Sur","-12.215893","-76.855879","rotonda","no"
"1092","Rimac_1092","Rimac","Lima Centro","-11.886929","-77.014002","rotonda","si"
"1093","Surco_1093","Surco","Lima Sur","-12.032608","-76.977378","interseccion principal","no"
"1094","Villa El Salvador_1094","Villa El Salvador","Lima Sur","-12.05724","-77.162717","interseccion principal","no"
"1095","San Miguel_1095","San Miguel","Lima Oeste","-12.140828","-77.050479","rotonda","no"
"1096","Rimac_1096","Rimac","Lima Centro","-11.960866","-76.929486","rotonda","si"
"1097","Comas_1097","Comas","Lima Norte","-11.927387","-77.078823","interseccion principal","no"
"1098","La Molina_1098","La Molina","Lima Este","-12.046013","-77.192356","interseccion principal","no"
"1099","Rimac_1099","Rimac","Lima Centro","-12.18283","-77.102117","cruce","si"
"1100","Chorrillos_1100","Chorrillos","Lima Sur","-12.019571","-76.888919","interseccion principal","si"
"1101","San Juan de Lurigancho_1101","San Juan de Lurigancho","Lima Este","-12.046712","-77.02488","cruce","no"
"1102","San Miguel_1102","San Miguel","Lima Oeste","-12.131225","-77.028926","rotonda","no"
"1103","San Borja_1103","San Borja","Lima Centro","-12.09092","-77.015599","rotonda","no"
"1104","Callao_1104","Callao","Lima Oeste","-11.978246","-76.943876","interseccion principal","si"
"1105","Surco_1105","Surco","Lima Sur","-12.225068","-76.921667","interseccion principal","no"
"1106","San Juan de Lurigancho_1106","San Juan de Lurigancho","Lima Este","-11.928376","-77.081857","cruce","no"
"1107","La Molina_1107","La Molina","Lima Este","-12.204589","-77.139242","cruce","si"
"1108","Villa El Salvador_1108","Villa El Salvador","Lima Sur","-12.047404","-76.970015","rotonda","si"
"1109","Los Olivos_1109","Los Olivos","Lima Norte","-12.077193","-77.043523","interseccion principal","no"
"1110","Miraflores_1110","Miraflores","Lima Sur","-12.108046","-77.195658","cruce","si"
"1111","San Isidro_1111","San Isidro","Lima Centro","-11.932477","-76.885571","rotonda","si"
"1112","La Molina_1112","La Molina","Lima Este","-11.930854","-77.126374","rotonda","si"
"1113","Villa El Salvador_1113","Villa El Salvador","Lima Sur","-12.107156","-76.954172","interseccion principal","no"
"1114","Miraflores_1114","Miraflores","Lima Sur","-11.87045","-76.889766","interseccion principal","si"
"1115","San Miguel_1115","San Miguel","Lima Oeste","-12.061897","-76.850963","cruce","si"
"1116","San Borja_1116","San Borja","Lima Centro","-12.216277","-77.14045","interseccion principal","no"
"1117","Los Olivos_1117","Los Olivos","Lima Norte","-11.858277","-77.11727","cruce","no"
"1118","Comas_1118","Comas","Lima Norte","-11.995801","-77.187577","cruce","si"
"1119","Barranco_1119","Barranco","Lima Sur","-12.019619","-77.098445","cruce","no"
"1120","Barranco_1120","Barranco","Lima Sur","-11.888506","-76.853409","cruce","si"
"1121","San Miguel_1121","San Miguel","Lima Oeste","-12.078578","-76.891691","cruce","no"
"1122","Callao_1122","Callao","Lima Oeste","-12.066081","-77.08906","cruce","no"
"1123","Surco_1123","Surco","Lima Sur","-12.144995","-77.131658","cruce","no"
"1124","San Isidro_1124","San Isidro","Lima Centro","-12.059744","-76.892968","interseccion principal","si"
"1125","Miraflores_1125","Miraflores","Lima Sur","-12.035847","-76.858599","interseccion principal","si"
"1126","Barranco_1126","Barranco","Lima Sur","-11.896862","-76.888017","interseccion principal","no"
"1127","La Molina_1127","La Molina","Lima Este","-12.079922","-76.900871","rotonda","no"
"1128","San Miguel_1128","San Miguel","Lima Oeste","-12.157102","-76.917357","cruce","si"
"1129","Rimac_1129","Rimac","Lima Centro","-12.05418","-76.86618","rotonda","si"
"1130","Callao_1130","Callao","Lima Oeste","-12.051909","-77.069087","cruce","no"
"1131","Barranco_1131","Barranco","Lima Sur","-12.0353","-76.871651","rotonda","no"
"1132","Ate_1132","Ate","Lima Este","-11.984457","-77.023098","rotonda","si"
"1133","Ate_1133","Ate","Lima Este","-11.971547","-77.184785","rotonda","si"
"1134","San Miguel_1134","San Miguel","Lima Oeste","-12.094784","-76.901553","interseccion principal","no"
"1135","Rimac_1135","Rimac","Lima Centro","-11.895214","-77.094311","interseccion principal","si"
"1136","Miraflores_1136","Miraflores","Lima Sur","-11.989633","-77.099485","rotonda","no"
"1137","Comas_1137","Comas","Lima Norte","-11.865425","-76.970016","interseccion principal","si"
"1138","San Borja_1138","San Borja","Lima Centro","-11.894871","-76.931441","interseccion principal","no"
"1139","Ate_1139","Ate","Lima Este","-12.235857","-76.871103","rotonda","si"
"1140","San Miguel_1140","San Miguel","Lima Oeste","-12.063537","-76.93358","cruce","si"
"1141","Barranco_1141","Barranco","Lima Sur","-12.137751","-77.176798","rotonda","no"
"1142","La Molina_1142","La Molina","Lima Este","-12.184907","-77.090983","cruce","no"
"1143","San Isidro_1143","San Isidro","Lima Centro","-12.034067","-76.964888","interseccion principal","no"
"1144","Barranco_1144","Barranco","Lima Sur","-11.88056","-77.103545","cruce","no"
"1145","Rimac_1145","Rimac","Lima Centro","-11.872263","-77.000844","cruce","si"
"1146","La Molina_1146","La Molina","Lima Este","-12.091617","-76.968763","interseccion principal","si"
"1147","Ate_1147","Ate","Lima Este","-12.172397","-76.860109","rotonda","si"
"1148","Los Olivos_1148","Los Olivos","Lima Norte","-11.932644","-76.975746","rotonda","no"
"1149","San Isidro_1149","San Isidro","Lima Centro","-12.087133","-77.158445","cruce","si"
"1150","Chorrillos_1150","Chorrillos","Lima Sur","-12.141404","-77.148927","rotonda","si"
"1151","San Isidro_1151","San Isidro","Lima Centro","-11.959249","-76.917787","interseccion principal","no"
"1152","Surco_1152","Surco","Lima Sur","-12.164951","-77.12644","cruce","si"
"1153","Comas_1153","Comas","Lima Norte","-12.13655","-77.001757","interseccion principal","no"
"1154","La Molina_1154","La Molina","Lima Este","-12.204289","-77.129185","cruce","no"
"1155","Ate_1155","Ate","Lima Este","-12.109302","-76.924825","cruce","si"
"1156","San Juan de Lurigancho_1156","San Juan de Lurigancho","Lima Este","-12.093449","-77.068353","cruce","no"
"1157","San Juan de Lurigancho_1157","San Juan de Lurigancho","Lima Este","-11.92668","-77.15043","interseccion principal","no"
"1158","Surco_1158","Surco","Lima Sur","-12.023528","-77.166256","rotonda","no"
"1159","Villa El Salvador_1159","Villa El Salvador","Lima Sur","-12.001289","-77.14092","interseccion principal","no"
"1160","Ate_1160","Ate","Lima Este","-12.019984","-77.142609","interseccion principal","si"
"1161","San Juan de Lurigancho_1161","San Juan de Lurigancho","Lima Este","-12.159921","-76.887357","rotonda","si"
"1162","Ate_1162","Ate","Lima Este","-12.10291","-77.112332","cruce","si"
"1163","San Isidro_1163","San Isidro","Lima Centro","-12.187907","-76.952171","cruce","no"
"1164","San Miguel_1164","San Miguel","Lima Oeste","-12.043883","-76.866257","cruce","no"
"1165","San Borja_1165","San Borja","Lima Centro","-12.135027","-77.101144","cruce","si"
"1166","San Juan de Lurigancho_1166","San Juan de Lurigancho","Lima Este","-11.980292","-77.177867","cruce","si"
"1167","Barranco_1167","Barranco","Lima Sur","-12.149021","-77.119473","rotonda","no"
"1168","San Borja_1168","San Borja","Lima Centro","-11.983626","-76.948632","interseccion principal","si"
"1169","San Juan de Lurigancho_1169","San Juan de Lurigancho","Lima Este","-12.230981","-77.036713","interseccion principal","no"
"1170","Ate_1170","Ate","Lima Este","-12.1183","-77.095671","rotonda","si"
"1171","Surco_1171","Surco","Lima Sur","-11.912316","-77.161233","rotonda","si"
"1172","Barranco_1172","Barranco","Lima Sur","-12.163165","-77.136653","rotonda","si"
"1173","Barranco_1173","Barranco","Lima Sur","-12.008452","-76.857095","rotonda","no"
"1174","San Isidro_1174","San Isidro","Lima Centro","-12.174602","-76.894696","rotonda","si"
"1175","Los Olivos_1175","Los Olivos","Lima Norte","-12.177627","-77.06738","rotonda","no"
"1176","San Isidro_1176","San Isidro","Lima Centro","-11.884242","-77.027108","interseccion principal","si"
"1177","San Borja_1177","San Borja","Lima Centro","-12.040544","-77.065781","cruce","no"
"1178","San Borja_1178","San Borja","Lima Centro","-12.133695","-77.068888","cruce","si"
"1179","San Juan de Lurigancho_1179","San Juan de Lurigancho","Lima Este","-12.248438","-77.047328","cruce","si"
"1180","La Molina_1180","La Molina","Lima Este","-12.247773","-76.939797","rotonda","no"
"1181","La Molina_1181","La Molina","Lima Este","-12.01593","-77.126626","interseccion principal","no"
"1182","Villa El Salvador_1182","Villa El Salvador","Lima Sur","-12.1956","-76.997494","cruce","si"
"1183","Callao_1183","Callao","Lima Oeste","-12.200732","-77.179098","rotonda","no"
"1184","Los Olivos_1184","Los Olivos","Lima Norte","-11.951131","-77.178956","cruce","si"
"1185","Ate_1185","Ate","Lima Este","-12.186581","-77.03682","rotonda","si"
"1186","Rimac_1186","Rimac","Lima Centro","-12.14442","-76.865482","cruce","no"
"1187","Surco_1187","Surco","Lima Sur","-12.028895","-77.184849","cruce","no"
"1188","Villa El Salvador_1188","Villa El Salvador","Lima Sur","-11.911502","-77.021275","interseccion principal","no"
"1189","Barranco_1189","Barranco","Lima Sur","-11.877271","-76.993647","rotonda","si"
"1190","Comas_1190","Comas","Lima Norte","-12.119083","-77.060974","cruce","si"
"1191","La Molina_1191","La Molina","Lima Este","-12.013655","-76.960212","rotonda","si"
"1192","Chorrillos_1192","Chorrillos","Lima Sur","-11.883856","-76.890499","cruce","si"
"1193","Rimac_1193","Rimac","Lima Centro","-11.886953","-77.140423","interseccion principal","si"
"1194","Comas_1194","Comas","Lima Norte","-12.041353","-77.093314","cruce","si"
"1195","Miraflores_1195","Miraflores","Lima Sur","-11.924153","-77.194916","cruce","si"
"1196","Ate_1196","Ate","Lima Este","-11.876689","-76.938918","cruce","si"
"1197","Miraflores_1197","Miraflores","Lima Sur","-12.022725","-76.940282","interseccion principal","si"
"1198","Los Olivos_1198","Los Olivos","Lima Norte","-12.141803","-77.034898","rotonda","no"
"1199","San Juan de Lurigancho_1199","San Juan de Lurigancho","Lima Este","-12.181686","-76.972315","cruce","no"
"1200","Callao_1200","Callao","Lima Oeste","-11.984741","-76.967489","interseccion principal","no"
"1201","Comas_1201","Comas","Lima Norte","-12.051048","-77.031718","interseccion principal","si"
"1202","San Isidro_1202","San Isidro","Lima Centro","-11.891997","-77.125809","interseccion principal","no"
"1203","San Juan de Lurigancho_1203","San Juan de Lurigancho","Lima Este","-12.159442","-77.131183","interseccion principal","si"
"1204","Barranco_1204","Barranco","Lima Sur","-12.118006","-77.021791","interseccion principal","no"
"1205","La Molina_1205","La Molina","Lima Este","-12.231453","-77.131118","rotonda","no"
"1206","Surco_1206","Surco","Lima Sur","-12.223843","-76.860432","cruce","no"
"1207","Miraflores_1207","Miraflores","Lima Sur","-12.044359","-77.021658","interseccion principal","si"
"1208","Ate_1208","Ate","Lima Este","-12.032438","-77.113547","rotonda","no"
"1209","San Isidro_1209","San Isidro","Lima Centro","-12.077104","-77.043607","interseccion principal","si"
"1210","San Borja_1210","San Borja","Lima Centro","-12.234029","-77.155828","interseccion principal","no"
"1211","Villa El Salvador_1211","Villa El Salvador","Lima Sur","-11.870889","-77.150112","rotonda","no"
"1212","Rimac_1212","Rimac","Lima Centro","-11.853591","-77.193831","rotonda","si"
"1213","Los Olivos_1213","Los Olivos","Lima Norte","-12.147678","-77.121327","interseccion principal","no"
"1214","Surco_1214","Surco","Lima Sur","-11.864537","-77.109844","cruce","si"
"1215","Rimac_1215","Rimac","Lima Centro","-12.011436","-77.092262","cruce","no"
"1216","Ate_1216","Ate","Lima Este","-12.10249","-77.041001","cruce","no"
"1217","San Isidro_1217","San Isidro","Lima Centro","-12.060316","-77.097676","interseccion principal","no"
"1218","Ate_1218","Ate","Lima Este","-12.222438","-76.96037","cruce","no"
"1219","San Isidro_1219","San Isidro","Lima Centro","-12.092747","-76.888961","rotonda","no"
"1220","Chorrillos_1220","Chorrillos","Lima Sur","-12.068431","-77.033001","interseccion principal","no"
"1221","Villa El Salvador_1221","Villa El Salvador","Lima Sur","-11.86835","-77.039902","cruce","si"
"1222","Ate_1222","Ate","Lima Este","-11.9711","-77.022745","interseccion principal","no"
"1223","Los Olivos_1223","Los Olivos","Lima Norte","-12.168109","-77.072718","cruce","si"
"1224","Chorrillos_1224","Chorrillos","Lima Sur","-11.983713","-77.08331","interseccion principal","si"
"1225","San Isidro_1225","San Isidro","Lima Centro","-12.167507","-76.913428","interseccion principal","si"
"1226","La Molina_1226","La Molina","Lima Este","-12.05411","-77.052567","interseccion principal","si"
"1227","Barranco_1227","Barranco","Lima Sur","-12.196845","-77.170151","rotonda","no"
"1228","Callao_1228","Callao","Lima Oeste","-12.158276","-77.051171","cruce","no"
"1229","Rimac_1229","Rimac","Lima Centro","-12.218218","-77.088669","cruce","si"
"1230","Miraflores_1230","Miraflores","Lima Sur","-11.894567","-77.196351","cruce","no"
"1231","La Molina_1231","La Molina","Lima Este","-12.059792","-76.949792","cruce","no"
"1232","San Borja_1232","San Borja","Lima Centro","-11.971262","-76.898472","interseccion principal","si"
"1233","San Miguel_1233","San Miguel","Lima Oeste","-11.856019","-77.104265","rotonda","si"
"1234","San Miguel_1234","San Miguel","Lima Oeste","-12.246831","-76.947954","rotonda","si"
"1235","Los Olivos_1235","Los Olivos","Lima Norte","-12.193048","-76.924604","interseccion principal","no"
"1236","Chorrillos_1236","Chorrillos","Lima Sur","-12.178909","-76.95394","interseccion principal","no"
"1237","Callao_1237","Callao","Lima Oeste","-11.883225","-76.930187","cruce","no"
"1238","San Borja_1238","San Borja","Lima Centro","-11.905195","-76.926895","rotonda","si"
"1239","Comas_1239","Comas","Lima Norte","-12.220039","-77.108423","rotonda","no"
"1240","Ate_1240","Ate","Lima Este","-12.022377","-76.86173","cruce","si"
"1241","San Borja_1241","San Borja","Lima Centro","-12.056657","-77.172784","rotonda","si"
"1242","Los Olivos_1242","Los Olivos","Lima Norte","-11.852426","-77.184758","interseccion principal","si"
"1243","Chorrillos_1243","Chorrillos","Lima Sur","-11.850221","-77.044143","rotonda","si"
"1244","Villa El Salvador_1244","Villa El Salvador","Lima Sur","-12.052266","-77.094137","rotonda","no"
"1245","San Miguel_1245","San Miguel","Lima Oeste","-11.972851","-76.926228","cruce","si"
"1246","Comas_1246","Comas","Lima Norte","-11.859786","-77.084053","cruce","si"
"1247","Miraflores_1247","Miraflores","Lima Sur","-11.953342","-77.147531","rotonda","no"
"1248","San Borja_1248","San Borja","Lima Centro","-12.078504","-76.864203","interseccion principal","no"
"1249","Barranco_1249","Barranco","Lima Sur","-12.184103","-76.874316","rotonda","si"
"1250","La Molina_1250","La Molina","Lima Este","-11.91174","-77.044765","interseccion principal","no"
"1251","Comas_1251","Comas","Lima Norte","-11.914515","-76.901871","cruce","si"
"1252","Callao_1252","Callao","Lima Oeste","-11.949505","-76.991756","rotonda","no"
"1253","La Molina_1253","La Molina","Lima Este","-11.892521","-76.980207","rotonda","si"
"1254","Surco_1254","Surco","Lima Sur","-12.177203","-76.91384","rotonda","si"
